,best_f1,best_c,best_depth,var_smoothing,clf,time,max_features,min_dfs,max_dfs,ngram_ranges
222,0.4063424623824116,0.2782559402207126,-1.0,-1.0,logreg,10.214535700000852,10000.0,5.0,0.75,"(2, 3)"
223,0.40349296674785606,0.007742636826811269,-1.0,-1.0,svm,20.09496820000095,10000.0,5.0,0.75,"(2, 3)"
224,0.37129822373399773,-1.0,-1.0,-1.0,nb,0.07122999999955937,10000.0,5.0,0.75,"(2, 3)"
225,0.5206726946043805,0.2782559402207126,-1.0,-1.0,logreg,17.732367100001284,10000.0,5.0,0.75,"(1, 3)"
226,0.5214833047790101,0.04641588833612782,-1.0,-1.0,svm,53.560326099999656,10000.0,5.0,0.75,"(1, 3)"
227,0.5441891801715251,-1.0,-1.0,-1.0,nb,0.13356310000017402,10000.0,5.0,0.75,"(1, 3)"
228,0.5042863468039865,0.2782559402207126,-1.0,-1.0,logreg,15.802690300000904,10000.0,5.0,0.68,"(1, 1)"
229,0.5016493384251286,0.04641588833612782,-1.0,-1.0,svm,56.9790254999989,10000.0,5.0,0.68,"(1, 1)"
230,0.5194191577154138,-1.0,-1.0,-1.0,nb,0.09667760000047565,10000.0,5.0,0.68,"(1, 1)"
231,0.5225480094141159,0.2782559402207126,-1.0,-1.0,logreg,15.621149699998568,10000.0,5.0,0.68,"(1, 2)"
232,0.524123412049432,0.04641588833612782,-1.0,-1.0,svm,41.50436009999976,10000.0,5.0,0.68,"(1, 2)"
233,0.5438492038829137,-1.0,-1.0,-1.0,nb,0.1050162999999884,10000.0,5.0,0.68,"(1, 2)"
234,0.40785684731718597,0.2782559402207126,-1.0,-1.0,logreg,9.924951000000874,10000.0,5.0,0.68,"(2, 3)"
235,0.4064519438632269,0.007742636826811269,-1.0,-1.0,svm,20.66109030000007,10000.0,5.0,0.68,"(2, 3)"
236,0.36905015154539694,-1.0,-1.0,-1.0,nb,0.07257409999874653,10000.0,5.0,0.68,"(2, 3)"
237,0.5170516357698876,0.2782559402207126,-1.0,-1.0,logreg,16.856617299999925,10000.0,5.0,0.68,"(1, 3)"
238,0.5193858372273615,0.04641588833612782,-1.0,-1.0,svm,44.52489220000098,10000.0,5.0,0.68,"(1, 3)"
239,0.5447312938931639,-1.0,-1.0,-1.0,nb,0.11008769999898504,10000.0,5.0,0.68,"(1, 3)"
240,0.48941980531892104,0.2782559402207126,-1.0,-1.0,logreg,15.435018299998774,10000.0,6.0,0.9,"(1, 1)"
241,0.4900324715866451,0.04641588833612782,-1.0,-1.0,svm,62.05483559999993,10000.0,6.0,0.9,"(1, 1)"
242,0.5146716660561427,-1.0,-1.0,-1.0,nb,0.09958000000005995,10000.0,6.0,0.9,"(1, 1)"
243,0.5217806734254399,0.2782559402207126,-1.0,-1.0,logreg,17.459456399999908,10000.0,6.0,0.9,"(1, 2)"
244,0.52126023027821,0.04641588833612782,-1.0,-1.0,svm,42.34399759999906,10000.0,6.0,0.9,"(1, 2)"
245,0.5461325576184006,-1.0,-1.0,-1.0,nb,0.1240311000001384,10000.0,6.0,0.9,"(1, 2)"
246,0.41148588479224946,0.2782559402207126,-1.0,-1.0,logreg,11.002978299999086,10000.0,6.0,0.9,"(2, 3)"
247,0.41408554194802694,0.007742636826811269,-1.0,-1.0,svm,20.640918999999485,10000.0,6.0,0.9,"(2, 3)"
248,0.3723611125357554,-1.0,-1.0,-1.0,nb,0.07329600000048231,10000.0,6.0,0.9,"(2, 3)"
249,0.5206383103457985,0.2782559402207126,-1.0,-1.0,logreg,17.357993100000385,10000.0,6.0,0.9,"(1, 3)"
250,0.5202598625781368,0.04641588833612782,-1.0,-1.0,svm,43.01188960000036,10000.0,6.0,0.9,"(1, 3)"
251,0.5446192308276512,-1.0,-1.0,-1.0,nb,0.10764349999953993,10000.0,6.0,0.9,"(1, 3)"
252,0.4875434918007655,0.2782559402207126,-1.0,-1.0,logreg,14.68307890000142,10000.0,6.0,0.8,"(1, 1)"
253,0.4823204290754185,0.04641588833612782,-1.0,-1.0,svm,62.79977770000005,10000.0,6.0,0.8,"(1, 1)"
254,0.5138850624209162,-1.0,-1.0,-1.0,nb,0.09766440000021248,10000.0,6.0,0.8,"(1, 1)"
255,0.5127563330349793,0.2782559402207126,-1.0,-1.0,logreg,16.78508839999995,10000.0,6.0,0.8,"(1, 2)"
256,0.5133831840425371,0.04641588833612782,-1.0,-1.0,svm,42.874355699999796,10000.0,6.0,0.8,"(1, 2)"
257,0.5483686146818512,-1.0,-1.0,-1.0,nb,0.11122299999988172,10000.0,6.0,0.8,"(1, 2)"
258,0.40906404807802466,0.2782559402207126,-1.0,-1.0,logreg,10.455660499999794,10000.0,6.0,0.8,"(2, 3)"
259,0.408758402495773,0.007742636826811269,-1.0,-1.0,svm,19.95519239999885,10000.0,6.0,0.8,"(2, 3)"
260,0.3756640528312084,-1.0,-1.0,-1.0,nb,0.07526709999910963,10000.0,6.0,0.8,"(2, 3)"
261,0.5223341130884172,1.6681005372000592,-1.0,-1.0,logreg,16.652825900000607,10000.0,6.0,0.8,"(1, 3)"
262,0.5212667531100348,0.04641588833612782,-1.0,-1.0,svm,41.68555850000121,10000.0,6.0,0.8,"(1, 3)"
263,0.5423536309102358,-1.0,-1.0,-1.0,nb,0.1087840000000142,10000.0,6.0,0.8,"(1, 3)"
264,0.4932738283870638,0.2782559402207126,-1.0,-1.0,logreg,15.163306899999952,10000.0,6.0,0.75,"(1, 1)"
265,0.4924698923664546,0.04641588833612782,-1.0,-1.0,svm,58.73872230000052,10000.0,6.0,0.75,"(1, 1)"
266,0.5169338483206305,-1.0,-1.0,-1.0,nb,0.14239009999982954,10000.0,6.0,0.75,"(1, 1)"
267,0.516008038723238,0.2782559402207126,-1.0,-1.0,logreg,16.41244679999909,10000.0,6.0,0.75,"(1, 2)"
268,0.5179549533710486,0.04641588833612782,-1.0,-1.0,svm,40.96778689999883,10000.0,6.0,0.75,"(1, 2)"
269,0.5448828625596044,-1.0,-1.0,-1.0,nb,0.10689070000080392,10000.0,6.0,0.75,"(1, 2)"
270,0.4102939917579563,0.04641588833612782,-1.0,-1.0,logreg,10.163984200000414,10000.0,6.0,0.75,"(2, 3)"
271,0.413584058733241,0.007742636826811269,-1.0,-1.0,svm,20.299952499999563,10000.0,6.0,0.75,"(2, 3)"
272,0.38361114283603204,-1.0,-1.0,-1.0,nb,0.08294320000095468,10000.0,6.0,0.75,"(2, 3)"
273,0.5221861280651928,0.2782559402207126,-1.0,-1.0,logreg,16.84004129999994,10000.0,6.0,0.75,"(1, 3)"
274,0.5198434819497368,0.04641588833612782,-1.0,-1.0,svm,42.27128029999949,10000.0,6.0,0.75,"(1, 3)"
275,0.5428818960993385,-1.0,-1.0,-1.0,nb,0.10490089999984775,10000.0,6.0,0.75,"(1, 3)"
276,0.49525682411492394,0.2782559402207126,-1.0,-1.0,logreg,15.933131300000241,10000.0,6.0,0.68,"(1, 1)"
277,0.493601978780875,0.04641588833612782,-1.0,-1.0,svm,60.057278099999166,10000.0,6.0,0.68,"(1, 1)"
278,0.5190811775210713,-1.0,-1.0,-1.0,nb,0.11639529999956721,10000.0,6.0,0.68,"(1, 1)"
279,0.5197816584031822,0.2782559402207126,-1.0,-1.0,logreg,17.16945730000043,10000.0,6.0,0.68,"(1, 2)"
280,0.5226968743919583,0.04641588833612782,-1.0,-1.0,svm,41.69505930000014,10000.0,6.0,0.68,"(1, 2)"
281,0.5458472883698586,-1.0,-1.0,-1.0,nb,0.10556830000132322,10000.0,6.0,0.68,"(1, 2)"
282,0.4090918000467908,0.2782559402207126,-1.0,-1.0,logreg,10.714527099999032,10000.0,6.0,0.68,"(2, 3)"
283,0.4100723724666916,0.007742636826811269,-1.0,-1.0,svm,19.667237900001055,10000.0,6.0,0.68,"(2, 3)"
284,0.3733794201258946,-1.0,-1.0,-1.0,nb,0.07240819999969972,10000.0,6.0,0.68,"(2, 3)"
285,0.52030982334877,0.2782559402207126,-1.0,-1.0,logreg,16.714309600001798,10000.0,6.0,0.68,"(1, 3)"
286,0.520545810911059,0.04641588833612782,-1.0,-1.0,svm,48.96914090000064,10000.0,6.0,0.68,"(1, 3)"
287,0.5427268087943531,-1.0,-1.0,-1.0,nb,0.10520610000094166,10000.0,6.0,0.68,"(1, 3)"
288,0.5018459278532861,1.6681005372000592,-1.0,-1.0,logreg,17.44942919999994,30000.0,1.0,0.9,"(1, 1)"
289,0.5011492257036567,0.04641588833612782,-1.0,-1.0,svm,58.081468000000314,30000.0,1.0,0.9,"(1, 1)"
290,0.48098445926464234,-1.0,-1.0,-1.0,nb,0.11856140000054438,30000.0,1.0,0.9,"(1, 1)"
291,0.537731770490132,1.6681005372000592,-1.0,-1.0,logreg,23.164002799998343,30000.0,1.0,0.9,"(1, 2)"
292,0.5414453465312091,0.04641588833612782,-1.0,-1.0,svm,37.49430389999907,30000.0,1.0,0.9,"(1, 2)"
293,0.5486192021593425,-1.0,-1.0,-1.0,nb,0.12328090000119118,30000.0,1.0,0.9,"(1, 2)"
294,0.43570271077249956,0.2782559402207126,-1.0,-1.0,logreg,16.111308000001372,30000.0,1.0,0.9,"(2, 3)"
295,0.4349756159163694,0.04641588833612782,-1.0,-1.0,svm,24.82560410000042,30000.0,1.0,0.9,"(2, 3)"
296,0.41364378596706236,-1.0,-1.0,-1.0,nb,0.08648770000036166,30000.0,1.0,0.9,"(2, 3)"
297,0.5349201015824747,0.2782559402207126,-1.0,-1.0,logreg,24.072033700000247,30000.0,1.0,0.9,"(1, 3)"
298,0.5375615567001104,0.04641588833612782,-1.0,-1.0,svm,39.15943220000008,30000.0,1.0,0.9,"(1, 3)"
299,0.5368719864144504,-1.0,-1.0,-1.0,nb,0.1298770000012155,30000.0,1.0,0.9,"(1, 3)"
300,0.49841629424820316,0.2782559402207126,-1.0,-1.0,logreg,16.899213900000177,30000.0,1.0,0.8,"(1, 1)"
301,0.4957499973559834,0.04641588833612782,-1.0,-1.0,svm,55.01065700000072,30000.0,1.0,0.8,"(1, 1)"
302,0.4831586197704244,-1.0,-1.0,-1.0,nb,0.10940379999919969,30000.0,1.0,0.8,"(1, 1)"
303,0.5338150296353843,0.2782559402207126,-1.0,-1.0,logreg,24.433692200000223,30000.0,1.0,0.8,"(1, 2)"
304,0.5346536153562267,0.04641588833612782,-1.0,-1.0,svm,36.34697870000127,30000.0,1.0,0.8,"(1, 2)"
305,0.545243641259823,-1.0,-1.0,-1.0,nb,0.12797169999976177,30000.0,1.0,0.8,"(1, 2)"
306,0.43678352802122866,0.2782559402207126,-1.0,-1.0,logreg,16.21445820000008,30000.0,1.0,0.8,"(2, 3)"
307,0.433543083578543,0.04641588833612782,-1.0,-1.0,svm,23.265712700000222,30000.0,1.0,0.8,"(2, 3)"
308,0.41142208396621066,-1.0,-1.0,-1.0,nb,0.09186659999977564,30000.0,1.0,0.8,"(2, 3)"
309,0.5426909836338606,0.2782559402207126,-1.0,-1.0,logreg,23.618423699999767,30000.0,1.0,0.8,"(1, 3)"
310,0.5433910672383799,0.04641588833612782,-1.0,-1.0,svm,38.92124859999967,30000.0,1.0,0.8,"(1, 3)"
311,0.5462643417334109,-1.0,-1.0,-1.0,nb,0.1322450999996363,30000.0,1.0,0.8,"(1, 3)"
312,0.49886108485947717,1.6681005372000592,-1.0,-1.0,logreg,17.144723100000192,30000.0,1.0,0.75,"(1, 1)"
313,0.49774379798834356,0.04641588833612782,-1.0,-1.0,svm,58.11124500000005,30000.0,1.0,0.75,"(1, 1)"
314,0.4798959916442622,-1.0,-1.0,-1.0,nb,0.10154220000003988,30000.0,1.0,0.75,"(1, 1)"
315,0.5413360346477475,0.2782559402207126,-1.0,-1.0,logreg,23.21872760000042,30000.0,1.0,0.75,"(1, 2)"
316,0.5426415616306872,0.04641588833612782,-1.0,-1.0,svm,36.19609140000102,30000.0,1.0,0.75,"(1, 2)"
317,0.5466522204177435,-1.0,-1.0,-1.0,nb,0.12712389999978768,30000.0,1.0,0.75,"(1, 2)"
318,0.4467764362956535,0.2782559402207126,-1.0,-1.0,logreg,16.161344399999507,30000.0,1.0,0.75,"(2, 3)"
319,0.4443655484420944,0.04641588833612782,-1.0,-1.0,svm,23.777627999999822,30000.0,1.0,0.75,"(2, 3)"
320,0.4271759513152077,-1.0,-1.0,-1.0,nb,0.09390759999951115,30000.0,1.0,0.75,"(2, 3)"
321,0.5344712638949359,0.2782559402207126,-1.0,-1.0,logreg,25.318825899999865,30000.0,1.0,0.75,"(1, 3)"
322,0.5349061885306459,0.04641588833612782,-1.0,-1.0,svm,37.650677699999505,30000.0,1.0,0.75,"(1, 3)"
323,0.5415249066815353,-1.0,-1.0,-1.0,nb,0.12927010000021255,30000.0,1.0,0.75,"(1, 3)"
324,0.5003118980627412,1.6681005372000592,-1.0,-1.0,logreg,21.35484170000018,30000.0,1.0,0.68,"(1, 1)"
325,0.49973923078132076,0.04641588833612782,-1.0,-1.0,svm,78.5275113000007,30000.0,1.0,0.68,"(1, 1)"
326,0.4768524541661554,-1.0,-1.0,-1.0,nb,0.12470919999941543,30000.0,1.0,0.68,"(1, 1)"
327,0.5313086350267049,1.6681005372000592,-1.0,-1.0,logreg,23.82741850000093,30000.0,1.0,0.68,"(1, 2)"
328,0.53234663576525,0.04641588833612782,-1.0,-1.0,svm,42.63874919999944,30000.0,1.0,0.68,"(1, 2)"
329,0.5397543777506458,-1.0,-1.0,-1.0,nb,0.1289788000012777,30000.0,1.0,0.68,"(1, 2)"
330,0.4382997310833708,0.2782559402207126,-1.0,-1.0,logreg,16.03572389999863,30000.0,1.0,0.68,"(2, 3)"
331,0.43449176009023704,0.04641588833612782,-1.0,-1.0,svm,26.186705000000075,30000.0,1.0,0.68,"(2, 3)"
332,0.4094225144347866,-1.0,-1.0,-1.0,nb,0.0915328999999474,30000.0,1.0,0.68,"(2, 3)"
333,0.5402014861675364,0.2782559402207126,-1.0,-1.0,logreg,23.490000800000416,30000.0,1.0,0.68,"(1, 3)"
334,0.5421784566411765,0.04641588833612782,-1.0,-1.0,svm,38.88640860000123,30000.0,1.0,0.68,"(1, 3)"
335,0.5466741483931846,-1.0,-1.0,-1.0,nb,0.1325460000007297,30000.0,1.0,0.68,"(1, 3)"
336,0.5015301847993445,1.6681005372000592,-1.0,-1.0,logreg,15.149622200000522,30000.0,2.0,0.9,"(1, 1)"
337,0.5009517892069169,0.04641588833612782,-1.0,-1.0,svm,58.05885430000126,30000.0,2.0,0.9,"(1, 1)"
338,0.50729805689114,-1.0,-1.0,-1.0,nb,0.09867209999902116,30000.0,2.0,0.9,"(1, 1)"
339,0.5365079466671373,1.6681005372000592,-1.0,-1.0,logreg,24.90098240000043,30000.0,2.0,0.9,"(1, 2)"
340,0.538457181165109,0.04641588833612782,-1.0,-1.0,svm,43.50458870000148,30000.0,2.0,0.9,"(1, 2)"
341,0.5387437928479971,-1.0,-1.0,-1.0,nb,0.12469349999992119,30000.0,2.0,0.9,"(1, 2)"
342,0.44115269229246123,0.2782559402207126,-1.0,-1.0,logreg,15.986902000000555,30000.0,2.0,0.9,"(2, 3)"
343,0.4346955281106294,0.04641588833612782,-1.0,-1.0,svm,21.85240789999989,30000.0,2.0,0.9,"(2, 3)"
344,0.4219181451046158,-1.0,-1.0,-1.0,nb,0.09225490000062564,30000.0,2.0,0.9,"(2, 3)"
345,0.5352814537728564,0.2782559402207126,-1.0,-1.0,logreg,23.379470400001082,30000.0,2.0,0.9,"(1, 3)"
346,0.5363672510452705,0.04641588833612782,-1.0,-1.0,svm,37.79660189999959,30000.0,2.0,0.9,"(1, 3)"
347,0.5422828033053623,-1.0,-1.0,-1.0,nb,0.13144269999975222,30000.0,2.0,0.9,"(1, 3)"
348,0.498058706443871,0.2782559402207126,-1.0,-1.0,logreg,15.5642112000005,30000.0,2.0,0.8,"(1, 1)"
349,0.4965048447573399,0.04641588833612782,-1.0,-1.0,svm,58.99847860000045,30000.0,2.0,0.8,"(1, 1)"
350,0.5039896354885591,-1.0,-1.0,-1.0,nb,0.10004599999956554,30000.0,2.0,0.8,"(1, 1)"
351,0.5356371596154453,0.2782559402207126,-1.0,-1.0,logreg,23.69102600000042,30000.0,2.0,0.8,"(1, 2)"
352,0.5337887143562814,0.04641588833612782,-1.0,-1.0,svm,39.01488139999856,30000.0,2.0,0.8,"(1, 2)"
353,0.5413199910866255,-1.0,-1.0,-1.0,nb,0.12729589999980817,30000.0,2.0,0.8,"(1, 2)"
354,0.4458395318790524,0.2782559402207126,-1.0,-1.0,logreg,16.094123099999706,30000.0,2.0,0.8,"(2, 3)"
355,0.4406522285632105,0.04641588833612782,-1.0,-1.0,svm,21.296653699999297,30000.0,2.0,0.8,"(2, 3)"
356,0.41580106082006346,-1.0,-1.0,-1.0,nb,0.09880750000047556,30000.0,2.0,0.8,"(2, 3)"
357,0.5361953859878243,1.6681005372000592,-1.0,-1.0,logreg,26.424937199999476,30000.0,2.0,0.8,"(1, 3)"
358,0.5345392651957148,0.04641588833612782,-1.0,-1.0,svm,41.722712599999795,30000.0,2.0,0.8,"(1, 3)"
359,0.5421589767100574,-1.0,-1.0,-1.0,nb,0.12942880000082368,30000.0,2.0,0.8,"(1, 3)"
360,0.497857472891445,0.2782559402207126,-1.0,-1.0,logreg,16.12473780000073,30000.0,2.0,0.75,"(1, 1)"
361,0.4988441950847841,0.04641588833612782,-1.0,-1.0,svm,63.77342250000038,30000.0,2.0,0.75,"(1, 1)"
362,0.5095137766840164,-1.0,-1.0,-1.0,nb,0.09858689999964554,30000.0,2.0,0.75,"(1, 1)"
363,0.5406073982802154,1.6681005372000592,-1.0,-1.0,logreg,26.623654900000474,30000.0,2.0,0.75,"(1, 2)"
364,0.5419749633959021,0.04641588833612782,-1.0,-1.0,svm,39.11934939999992,30000.0,2.0,0.75,"(1, 2)"
365,0.5459680239154235,-1.0,-1.0,-1.0,nb,0.13008739999895624,30000.0,2.0,0.75,"(1, 2)"
366,0.4401706321576694,0.2782559402207126,-1.0,-1.0,logreg,16.061482699999033,30000.0,2.0,0.75,"(2, 3)"
367,0.43602765407499877,0.04641588833612782,-1.0,-1.0,svm,23.293719899998905,30000.0,2.0,0.75,"(2, 3)"
368,0.4159776760792983,-1.0,-1.0,-1.0,nb,0.09147330000087095,30000.0,2.0,0.75,"(2, 3)"
369,0.5382703929875348,0.2782559402207126,-1.0,-1.0,logreg,24.08139680000022,30000.0,2.0,0.75,"(1, 3)"
370,0.5384262534087421,0.04641588833612782,-1.0,-1.0,svm,37.35058299999946,30000.0,2.0,0.75,"(1, 3)"
371,0.5417888906891547,-1.0,-1.0,-1.0,nb,0.14579979999871284,30000.0,2.0,0.75,"(1, 3)"
372,0.5000808148179167,0.2782559402207126,-1.0,-1.0,logreg,15.317139400000087,30000.0,2.0,0.68,"(1, 1)"
373,0.5008429350234092,0.04641588833612782,-1.0,-1.0,svm,59.89773299999979,30000.0,2.0,0.68,"(1, 1)"
374,0.5070238658736118,-1.0,-1.0,-1.0,nb,0.09882870000001276,30000.0,2.0,0.68,"(1, 1)"
375,0.5426750598170477,0.2782559402207126,-1.0,-1.0,logreg,23.15253979999943,30000.0,2.0,0.68,"(1, 2)"
376,0.5415748417842927,0.04641588833612782,-1.0,-1.0,svm,36.72538340000028,30000.0,2.0,0.68,"(1, 2)"
377,0.5512353379687573,-1.0,-1.0,-1.0,nb,0.1275604000002204,30000.0,2.0,0.68,"(1, 2)"
378,0.44412764756658785,0.2782559402207126,-1.0,-1.0,logreg,16.52104110000073,30000.0,2.0,0.68,"(2, 3)"
379,0.43764340142952773,0.04641588833612782,-1.0,-1.0,svm,23.487632599999415,30000.0,2.0,0.68,"(2, 3)"
380,0.4128652730701357,-1.0,-1.0,-1.0,nb,0.08797349999986182,30000.0,2.0,0.68,"(2, 3)"
381,0.5344227246625071,0.2782559402207126,-1.0,-1.0,logreg,23.680100000001403,30000.0,2.0,0.68,"(1, 3)"
382,0.5337682997003623,0.04641588833612782,-1.0,-1.0,svm,37.9231280999993,30000.0,2.0,0.68,"(1, 3)"
383,0.532347674590589,-1.0,-1.0,-1.0,nb,0.131351200001518,30000.0,2.0,0.68,"(1, 3)"
384,0.4985074910706399,1.6681005372000592,-1.0,-1.0,logreg,14.759109799997532,30000.0,3.0,0.9,"(1, 1)"
385,0.4982355370044516,0.04641588833612782,-1.0,-1.0,svm,62.95536749999883,30000.0,3.0,0.9,"(1, 1)"
386,0.5132362960216748,-1.0,-1.0,-1.0,nb,0.0998174000014842,30000.0,3.0,0.9,"(1, 1)"
387,0.5407326497625509,0.2782559402207126,-1.0,-1.0,logreg,25.659988899999007,30000.0,3.0,0.9,"(1, 2)"
388,0.5384158503021486,0.04641588833612782,-1.0,-1.0,svm,45.307470899999316,30000.0,3.0,0.9,"(1, 2)"
389,0.5464404029544094,-1.0,-1.0,-1.0,nb,0.13308120000147028,30000.0,3.0,0.9,"(1, 2)"
390,0.44409553358737774,0.2782559402207126,-1.0,-1.0,logreg,16.91858779999893,30000.0,3.0,0.9,"(2, 3)"
391,0.4394602806848932,0.04641588833612782,-1.0,-1.0,svm,24.402515900001163,30000.0,3.0,0.9,"(2, 3)"
392,0.4202233017079934,-1.0,-1.0,-1.0,nb,0.09363579999990179,30000.0,3.0,0.9,"(2, 3)"
393,0.53543567940563,1.6681005372000592,-1.0,-1.0,logreg,23.351808899999014,30000.0,3.0,0.9,"(1, 3)"
394,0.5368369923788957,0.04641588833612782,-1.0,-1.0,svm,46.631796400000894,30000.0,3.0,0.9,"(1, 3)"
395,0.5473920070215896,-1.0,-1.0,-1.0,nb,0.1302864999997837,30000.0,3.0,0.9,"(1, 3)"
396,0.49905833936288796,0.2782559402207126,-1.0,-1.0,logreg,16.35851520000142,30000.0,3.0,0.8,"(1, 1)"
397,0.498159908197015,0.04641588833612782,-1.0,-1.0,svm,62.97656030000144,30000.0,3.0,0.8,"(1, 1)"
398,0.5118362984744321,-1.0,-1.0,-1.0,nb,0.1004837000000407,30000.0,3.0,0.8,"(1, 1)"
399,0.5331408095662586,1.6681005372000592,-1.0,-1.0,logreg,23.495641800000158,30000.0,3.0,0.8,"(1, 2)"
400,0.5329334176520104,0.04641588833612782,-1.0,-1.0,svm,44.48973509999996,30000.0,3.0,0.8,"(1, 2)"
401,0.5426335275281093,-1.0,-1.0,-1.0,nb,0.13804270000036922,30000.0,3.0,0.8,"(1, 2)"
402,0.43501156471857927,0.2782559402207126,-1.0,-1.0,logreg,16.09916190000149,30000.0,3.0,0.8,"(2, 3)"
403,0.4313229863666658,0.04641588833612782,-1.0,-1.0,svm,21.901800999999978,30000.0,3.0,0.8,"(2, 3)"
404,0.41804666990722633,-1.0,-1.0,-1.0,nb,0.09037570000145934,30000.0,3.0,0.8,"(2, 3)"
405,0.538559821508442,0.2782559402207126,-1.0,-1.0,logreg,24.261635200000455,30000.0,3.0,0.8,"(1, 3)"
406,0.5370605931154875,0.04641588833612782,-1.0,-1.0,svm,44.538047399997595,30000.0,3.0,0.8,"(1, 3)"
407,0.5423720778684409,-1.0,-1.0,-1.0,nb,0.13010940000094706,30000.0,3.0,0.8,"(1, 3)"
408,0.4913904710971922,0.2782559402207126,-1.0,-1.0,logreg,15.880027600000176,30000.0,3.0,0.75,"(1, 1)"
409,0.49021893050844323,0.04641588833612782,-1.0,-1.0,svm,68.37991169999805,30000.0,3.0,0.75,"(1, 1)"
410,0.511152771000269,-1.0,-1.0,-1.0,nb,0.10298189999957685,30000.0,3.0,0.75,"(1, 1)"
411,0.5398361093878608,1.6681005372000592,-1.0,-1.0,logreg,24.218601399999898,30000.0,3.0,0.75,"(1, 2)"
412,0.543266650366232,0.04641588833612782,-1.0,-1.0,svm,37.79759289999856,30000.0,3.0,0.75,"(1, 2)"
413,0.5480494150046203,-1.0,-1.0,-1.0,nb,0.12826859999768203,30000.0,3.0,0.75,"(1, 2)"
414,0.4434460769972185,0.2782559402207126,-1.0,-1.0,logreg,16.781617599997844,30000.0,3.0,0.75,"(2, 3)"
415,0.4405924756780764,0.04641588833612782,-1.0,-1.0,svm,22.31119359999866,30000.0,3.0,0.75,"(2, 3)"
416,0.40916369478028625,-1.0,-1.0,-1.0,nb,0.08934430000226712,30000.0,3.0,0.75,"(2, 3)"
417,0.5335990216408616,0.2782559402207126,-1.0,-1.0,logreg,24.048968999999488,30000.0,3.0,0.75,"(1, 3)"
418,0.5345297590028352,0.04641588833612782,-1.0,-1.0,svm,38.8587234000006,30000.0,3.0,0.75,"(1, 3)"
419,0.5429833603376599,-1.0,-1.0,-1.0,nb,0.1359764000007999,30000.0,3.0,0.75,"(1, 3)"
420,0.49931702252859084,1.6681005372000592,-1.0,-1.0,logreg,15.723327699997753,30000.0,3.0,0.68,"(1, 1)"
421,0.4999124585957578,0.04641588833612782,-1.0,-1.0,svm,59.4963321000032,30000.0,3.0,0.68,"(1, 1)"
422,0.5098771690049626,-1.0,-1.0,-1.0,nb,0.09752540000044974,30000.0,3.0,0.68,"(1, 1)"
423,0.5397714836447959,0.2782559402207126,-1.0,-1.0,logreg,23.774377099998674,30000.0,3.0,0.68,"(1, 2)"
424,0.5393765928090893,0.04641588833612782,-1.0,-1.0,svm,43.65574480000214,30000.0,3.0,0.68,"(1, 2)"
425,0.5456680606639706,-1.0,-1.0,-1.0,nb,0.12922669999898062,30000.0,3.0,0.68,"(1, 2)"
426,0.43453147455522645,0.2782559402207126,-1.0,-1.0,logreg,15.998108300002059,30000.0,3.0,0.68,"(2, 3)"
427,0.43250993832109047,0.04641588833612782,-1.0,-1.0,svm,27.523979400000826,30000.0,3.0,0.68,"(2, 3)"
428,0.407688053920355,-1.0,-1.0,-1.0,nb,0.10471810000308324,30000.0,3.0,0.68,"(2, 3)"
429,0.5348837116999067,0.2782559402207126,-1.0,-1.0,logreg,24.078439299999445,30000.0,3.0,0.68,"(1, 3)"
430,0.5341967197716165,0.04641588833612782,-1.0,-1.0,svm,42.49110319999818,30000.0,3.0,0.68,"(1, 3)"
431,0.5405593247196162,-1.0,-1.0,-1.0,nb,0.13157810000120662,30000.0,3.0,0.68,"(1, 3)"
432,0.4966312434642582,0.2782559402207126,-1.0,-1.0,logreg,16.47975629999928,30000.0,4.0,0.9,"(1, 1)"
433,0.49512420727723877,0.04641588833612782,-1.0,-1.0,svm,58.58623609999995,30000.0,4.0,0.9,"(1, 1)"
434,0.5183634705575159,-1.0,-1.0,-1.0,nb,0.09810359999755747,30000.0,4.0,0.9,"(1, 1)"
435,0.5393702536761928,0.2782559402207126,-1.0,-1.0,logreg,24.965762599997106,30000.0,4.0,0.9,"(1, 2)"
436,0.5410505344435818,0.04641588833612782,-1.0,-1.0,svm,41.20643810000183,30000.0,4.0,0.9,"(1, 2)"
437,0.5474361168291657,-1.0,-1.0,-1.0,nb,0.127435800000967,30000.0,4.0,0.9,"(1, 2)"
438,0.4353631947927427,0.2782559402207126,-1.0,-1.0,logreg,15.126581499996973,30000.0,4.0,0.9,"(2, 3)"
439,0.4315541009249796,0.04641588833612782,-1.0,-1.0,svm,22.471187800001644,30000.0,4.0,0.9,"(2, 3)"
440,0.4097390651661311,-1.0,-1.0,-1.0,nb,0.08910199999809265,30000.0,4.0,0.9,"(2, 3)"
441,0.5377172045238379,1.6681005372000592,-1.0,-1.0,logreg,24.53586290000021,30000.0,4.0,0.9,"(1, 3)"
442,0.5352896228863944,0.04641588833612782,-1.0,-1.0,svm,38.57501330000014,30000.0,4.0,0.9,"(1, 3)"
443,0.5394345634718917,-1.0,-1.0,-1.0,nb,0.13055329999770038,30000.0,4.0,0.9,"(1, 3)"
444,0.5029404617504165,0.2782559402207126,-1.0,-1.0,logreg,15.316487699998106,30000.0,4.0,0.8,"(1, 1)"
445,0.49929498475291956,0.04641588833612782,-1.0,-1.0,svm,59.83365549999871,30000.0,4.0,0.8,"(1, 1)"
